Timestamp,"1. On average, how frequently does your household use: [Regional Parks ]","1. On average, how frequently does your household use: [Parks with Recreation/Community Centers]","1. On average, how frequently does your household use: [Passive Park/Green Space]","2. Based on your experiences, please rate the condition of each of the following amenities. [Athletic fields]","2. Based on your experiences, please rate the condition of each of the following amenities. [Basketball courts]","2. Based on your experiences, please rate the condition of each of the following amenities. [Biking trails]","2. Based on your experiences, please rate the condition of each of the following amenities. [Boating areas]","2. Based on your experiences, please rate the condition of each of the following amenities. [Community center building]","2. Based on your experiences, please rate the condition of each of the following amenities. [Fishing areas]","2. Based on your experiences, please rate the condition of each of the following amenities. [Golf courses]","2. Based on your experiences, please rate the condition of each of the following amenities. [Off-leash dog parks]","2. Based on your experiences, please rate the condition of each of the following amenities. [Outdoor ice-skating rinks]","2. Based on your experiences, please rate the condition of each of the following amenities. [Outdoor swimming pools]","2. Based on your experiences, please rate the condition of each of the following amenities. [Park restrooms]","2. Based on your experiences, please rate the condition of each of the following amenities. [Parking lots]","2. Based on your experiences, please rate the condition of each of the following amenities. [Picnic areas]","2. Based on your experiences, please rate the condition of each of the following amenities. [Picnic shelters]","2. Based on your experiences, please rate the condition of each of the following amenities. [Playground equipment]","2. Based on your experiences, please rate the condition of each of the following amenities. [Tennis courts]","2. Based on your experiences, please rate the condition of each of the following amenities. [Walking trails/ paths]","3. Overall, how would rate the condition of the City Parks and Recreation amenities at: [Regional Parks]","3. Overall, how would rate the condition of the City Parks and Recreation amenities at: [Parks with Recreation/ Community Centers]","3. Overall, how would rate the condition of the City Parks and Recreation amenities at: [Passive Parks/Green Spaces]",4. How would you prioritize investment in these amenities? [Athletic fields],4. How would you prioritize investment in these amenities? [Basketball courts],4. How would you prioritize investment in these amenities? [Biking trails],4. How would you prioritize investment in these amenities? [Boating areas],4. How would you prioritize investment in these amenities? [Community centers],4. How would you prioritize investment in these amenities? [Fishing areas],4. How would you prioritize investment in these amenities? [Golf courses],4. How would you prioritize investment in these amenities? [Off-leash dog parks],4. How would you prioritize investment in these amenities? [Outdoor ice-skating rinks],4. How would you prioritize investment in these amenities? [Outdoor swimming pools],4. How would you prioritize investment in these amenities? [Park restrooms],4. How would you prioritize investment in these amenities? [Parking lots],4. How would you prioritize investment in these amenities? [Picnic areas],4. How would you prioritize investment in these amenities? [Picnic shelters],4. How would you prioritize investment in these amenities? [Playground equipment],4. How would you prioritize investment in these amenities? [Small neighborhood parks],4. How would you prioritize investment in these amenities? [Tennis courts],4. How would you prioritize investment in these amenities? [Walking trails],5. How satisfied are you with the following? [Athletic fields],5. How satisfied are you with the following? [Beach areas],5. How satisfied are you with the following? [Biking trails],5. How satisfied are you with the following? [Boating areas],5. How satisfied are you with the following? [Community Centers],5. How satisfied are you with the following? [Fishing areas],5. How satisfied are you with the following? [Golf courses],5. How satisfied are you with the following? [Indoor swimming pools],5. How satisfied are you with the following? [Indoor fitness/exercise facilities],5. How satisfied are you with the following? [Off-leash dog parks],5. How satisfied are you with the following? [Outdoor swimming pools/water parks],5. How satisfied are you with the following? [Outdoor courts],5. How satisfied are you with the following? [Outdoor ice rinks],5. How satisfied are you with the following? [Outdoor amphitheater],5. How satisfied are you with the following? [Picnic areas],5. How satisfied are you with the following? [Picnic shelters],5. How satisfied are you with the following? [Playground equipment],5. How satisfied are you with the following? [Skateboarding parks],5. How satisfied are you with the following? [Walking trails],"6. Overall, how satisfied are you with: [Regional Parks]","6. Overall, how satisfied are you with: [City Parks with Recreation/Community Center]","6. Overall, how satisfied are you with: [Passive Park/Green Space]",7. Is there anything that you think is missing from the parks you visit?,8. How important is each of the following potential actions to improve the Parks and Recreation system? [Purchase land to preserve green space.],"8. How important is each of the following potential actions to improve the Parks and Recreation system? [Purchase land for recreational facilities (e.g., athletic fields, ice rinks, etc.)]",8. How important is each of the following potential actions to improve the Parks and Recreation system? [Repair older park facilities],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Upgrade existing athletic fields],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Upgrade existing neighborhood recreation centers],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Upgrade existing city golf courses],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new walking trails],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new biking trails],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Connect existing trails],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new indoor recreation centers],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new athletic fields],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new off-leash dog parks],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new outdoor ice-skating rinks],9. Has any member of your household participated in any City Parks and Recreation programs in the past year?,10. How would you rate the overall quality of the program(s)?,"11. If nobody in your household participates in Parks and Recreation programs, why not? (Check all that apply)",12. How important to members of your household are the types of recreation programs listed below? [Adult Fitness/Wellness Programs],12. How important to members of your household are the types of recreation programs listed below? [Adult Art/Dance/Performing Arts],12. How important to members of your household are the types of recreation programs listed below? [Adult Sports Programs],12. How important to members of your household are the types of recreation programs listed below? [After School Programs],12. How important to members of your household are the types of recreation programs listed below? [Computer Training],12. How important to members of your household are the types of recreation programs listed below? [Family Programs],12. How important to members of your household are the types of recreation programs listed below? [Nature Programs],12. How important to members of your household are the types of recreation programs listed below? [Pre-school Programs],12. How important to members of your household are the types of recreation programs listed below? [Programs for Disabled Residents],12. How important to members of your household are the types of recreation programs listed below? [Seniors Programs],12. How important to members of your household are the types of recreation programs listed below? [Youth Summer Camp Programs],12. How important to members of your household are the types of recreation programs listed below? [Youth Fitness/Wellness Programs],12. How important to members of your household are the types of recreation programs listed below? [Youth Art/Dance/Performing Arts],12. How important to members of your household are the types of recreation programs listed below? [Youth Sports Programs],12. How important to members of your household are the types of recreation programs listed below? [Youth Learn to Swim Programs],"13. How do you learn about the City's parks, trails, programs and activities? (check all that apply)","14. What programs, activities or services would you like to see offered at your City Parks/ Recreation Centers?",15. Which City Parks/Recreation Centers do you and members of your household visit most often?,16. Which household type best represents your household?,17. What is your home zip code?,COUNT
08/17/2016 03:33:00 PM,A few times a week,Almost daily,I/we don't use this,Good,Good,I/we don't use this,I/we don't use this,Good,Good,Good,I/we don't use this,Good,Good,Good,Good,Good,Poor,Good,Good,Good,Good,Good,I/we don't use this,Highest priority,Highest priority,Not a priority,Not a priority,Highest priority,Highest priority,Low priority,Not a priority,Priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Priority,Not a priority,Low priority,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Dissatisfied,I/we don't use this,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Very Dissatisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,I/we don't use this,water fountains ,Important,Important,Important,Important,Important,Not sure,Very unimportant,Very unimportant,Very unimportant,Important,Important,Very unimportant,Important,Yes,Good,,Important,Slightly important,Slightly important,Very important,Very important,Very important,Slightly important,Very important,Very important,Slightly important,Very important,Very important,Very important,Very important,Very important,Parks and Recreation website;Parks and Recreation staff;Friends and neighbors,summer programming for teenagers and jobs ,hamline park and jimmy lee,Household with children under 18,55104,1
08/17/2016 03:02:00 PM,A few times a month,A few times a week,A few times a month,Good,I/we don't use this,I/we don't use this,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,Good,Excellent,Good,Good,Good,Good,Good,I/we don't use this,Good,Good,Good,Good,Highest priority,Priority,Low priority,Not a priority,Highest priority,Low priority,Low priority,Low priority,Priority,Highest priority,Priority,Priority,Priority,Priority,Highest priority,Priority,Low priority,Priority,Satisfied,Satisfied,Satisfied,I/we don't use this,Very satisfied,I/we don't use this,I/we don't use this,Very satisfied,I/we don't use this,I/we don't use this,Very satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,wading pools like Minneaolis has,Unimportant,Unimportant,Very important,Important,Very important,Unimportant,Important,Unimportant,Very unimportant,Very important,Important,Very unimportant,Important,Yes,Excellent,,Very important,Not important,Very important,Very important,Slightly important,Very important,Important,Very important,Not important,Not important,Very important,Very important,Very important,Very important,Very important,Parks and Recreation brochure;Parks and Recreation website;Parks and Recreation staff;Flyers at park facilities;Friends and neighbors;E-mail bulletins;Parks social media accounts,drop in fitness classes during winter months - more fitness options that start later in the evening ,"North Dale, Como, Jimmy Lee, Como Pool, Highland Pool, Phalen",Household with children under 18,55117,1
08/17/2016 03:03:00 PM,A few times a year,A few times a year,A few times a year,Good,I/we don't use this,Excellent,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Excellent,I/we don't use this,Good,Excellent,Excellent,I/we don't use this,I/we don't use this,Good,Good,Excellent,Excellent,Excellent,Priority,Priority,Priority,Priority,Highest priority,Priority,Priority,Priority,Priority,Priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Satisfied,Very satisfied,Very satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Very satisfied,I/we don't use this,Very satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Very satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,Very important,Important,Very important,Important,Important,Not sure,Important,Important,Important,Important,Not sure,Not sure,Not sure,No,I/we don't participate,The programs are not offered at convenient times.,Important,Slightly important,Important,Not important,Not important,Not important,Important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Parks and Recreation website;Friends and neighbors,,Langford,Household without children,55108,1
08/17/2016 03:03:00 PM,Almost daily,Almost daily,A few times a month,Fair,Fair,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,Good,Good,Poor,Good,Good,Good,Fair,Fair,Fair,Good,Good,Good,Priority,Not a priority,Highest priority,Not a priority,Priority,Not a priority,Not a priority,Not a priority,Priority,Highest priority,Priority,Low priority,Priority,Priority,Highest priority,Low priority,Priority,Highest priority,Satisfied,Satisfied,Dissatisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Very satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Dissatisfied,Satisfied,Satisfied,Satisfied,"better signage for trails, better paved trails. ",Very important,Very important,Unimportant,Unimportant,Important,Very unimportant,Very important,Very important,Very important,Important,Important,Very unimportant,Very unimportant,Yes,Excellent,,Not important,Not important,Not important,Not important,Not important,Not important,Very important,Very important,Not important,Not important,Very important,Very important,Very important,Very important,Very important,Parks and Recreation brochure;Parks and Recreation website;Parks and Recreation staff;Flyers at park facilities,,"Landford Park, College Park",Household with children under 18,55108,1
08/17/2016 03:04:00 PM,A few times a year,A few times a month,I/we don't use this,Excellent,Good,Excellent,I/we don't use this,Excellent,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,Good,Good,Good,Good,I/we don't use this,I/we don't use this,Good,Good,Good,I/we don't use this,Priority,Priority,Priority,Low priority,Highest priority,Low priority,Priority,Low priority,Low priority,Priority,Highest priority,Low priority,Low priority,Low priority,Priority,Priority,Low priority,Low priority,Very satisfied,Very satisfied,Very satisfied,I/we don't use this,Very satisfied,I/we don't use this,Satisfied,Very satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,More Sand Volleyball COurts,Very important,Unimportant,Very important,Very important,Very important,Important,Important,Important,Important,Unimportant,Very important,Very unimportant,Unimportant,Yes,Excellent,I find it difficult to learn about these programs.,Important,Slightly important,Very important,Very important,Very important,Important,Slightly important,Important,Important,Slightly important,Very important,Very important,Important,Very important,Very important,Parks and Recreation brochure;Parks and Recreation staff;Friends and neighbors;School flyers/newsletters;I AM A COACH,more vOLLEYBALL,Lee Center off Lexington,Household without children,55303,1
08/17/2016 03:05:00 PM,A few times a year,A few times a month,I/we don't use this,Good,Good,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Good,Fair,Good,I/we don't use this,I/we don't use this,Fair,Fair,Good,Good,Fair,I/we don't use this,Priority,Priority,Priority,Low priority,Priority,Low priority,Low priority,Low priority,Highest priority,Highest priority,Highest priority,Priority,Priority,Priority,Highest priority,Highest priority,Priority,Priority,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,Dissatisfied,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Dissatisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,Very Dissatisfied,,Not sure,Important,Very important,Important,Very important,Very unimportant,Very unimportant,Very unimportant,Very unimportant,Very important,Very unimportant,Very unimportant,Very important,Yes,Good,,Not important,Not important,Not important,Not important,Not important,Important,Important,Not important,Not important,Not important,Very important,Very important,Very important,Very important,Very important,Parks and Recreation brochure;Parks and Recreation website,,"Battle Creek Rec Center, Como Park",Household with children under 18,55119,1
08/17/2016 03:05:00 PM,A few times a month,A few times a month,A few times a year,Excellent,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,Excellent,I/we don't use this,Good,I/we don't use this,Fair,Good,Good,Good,Good,Fair,Excellent,Excellent,Fair,Fair,Priority,Priority,Highest priority,Low priority,Low priority,Low priority,Low priority,Not a priority,Priority,Not a priority,Highest priority,Low priority,Highest priority,Highest priority,Priority,Priority,Priority,Highest priority,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Dissatisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Very Satisfied,Dissatisfied,Satisfied,"Someone to pick up the broken glass and trash.  Seriously, Duluth & Case always has broken beer bottles all over.",Important,Unimportant,Very important,Unimportant,Very important,Unimportant,Important,Very important,Very important,Unimportant,Unimportant,Unimportant,Unimportant,Yes,Good,,Slightly important,Not important,Not important,Not important,Not important,Slightly important,Slightly important,Not important,Not important,Not important,Slightly important,Slightly important,Slightly important,Very important,Very important,Community education catalog;E-mail bulletins,Longer beach hours.  I would like to be able to go to Phalen Beach before lunch.,"Phalen, Duluth & Case",Household with children under 18,55106,1
08/17/2016 03:06:00 PM,A few times a week,A few times a month,A few times a week,Fair,Fair,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Good,Good,Good,Good,I/we don't use this,Good,Good,Good,Good,Highest priority,Highest priority,Highest priority,Low priority,Highest priority,Low priority,Not a priority,Priority,Priority,Priority,Highest priority,Priority,Priority,Priority,Highest priority,Highest priority,No opinion,Highest priority,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,"I think maintenance is key.  I think we have enough park area, but some are a little run down.  I especially like native plantings such as those around Lake Phalen.  Trees are not well cared for - too many have injury from weed whips which is so sad because they are very expensive to replace.",Important,Important,Very important,Very important,Very important,Very unimportant,Important,Important,Very important,Unimportant,Very important,Not sure,Not sure,Yes,Good,,Important,Slightly important,Slightly important,Very important,Important,Slightly important,Very important,Important,Important,Not important,Very important,Very important,Important,Very important,Very important,Parks and Recreation website;Newpaper,I think there needs to be more outreach to underserved communities to get them to participate in programs.  My little brother through Big Brother Big Sister could really take advantage of programs.  ,Edgecumbe,Household without children,55105,1
08/17/2016 03:08:00 PM,Almost daily,A few times a week,Almost daily,Good,Good,Good,Good,Fair,I/we don't use this,I/we don't use this,I/we don't use this,Good,I/we don't use this,Fair,Fair,Good,Good,Good,I/we don't use this,Good,Good,Good,Good,Low priority,Priority,Priority,Low priority,Highest priority,Not a priority,Not a priority,Low priority,Low priority,Not a priority,Priority,Low priority,Low priority,Priority,Priority,Highest priority,Low priority,Highest priority,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Trash containers. Benches. Interpretative signs. ,Very important,Important,Important,Important,Very important,Unimportant,Very important,Very important,Very important,Important,Unimportant,Important,Unimportant,Yes,Good,,Important,Very important,Important,Very important,Slightly important,Important,Important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Parks and Recreation brochure;Parks and Recreation website;Newpaper;E-mail bulletins,,West 7th,Household without children,55116,1
08/17/2016 03:11:00 PM,A few times a year,A few times a year,A few times a month,Good,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Good,Good,Good,Good,I/we don't use this,Good,Good,Good,Good,Priority,Low priority,Highest priority,Low priority,Highest priority,Low priority,Low priority,Priority,Not a priority,Not a priority,Priority,Priority,Priority,Priority,Highest priority,Highest priority,Priority,Highest priority,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,,Very important,Important,Very important,Very important,Very important,Unimportant,Very important,Very important,Very important,Important,Important,Important,Unimportant,Yes,Good,The programs are not offered at convenient times.;I find it difficult to learn about these programs.,Very important,Important,Important,Not important,Not important,Not important,Important,Not important,Not important,Very important,Important,Important,Important,Important,Important,E-mail bulletins,,,Household without children,55104,1
08/17/2016 03:33:00 PM,A few times a year,A few times a month,A few times a month,Good,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,Good,I/we don't use this,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Priority,Low priority,Priority,Low priority,Priority,Priority,Priority,Low priority,Priority,Priority,Priority,Priority,Priority,Priority,Highest priority,Priority,Priority,Highest priority,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Dissatisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,,Very important,Important,Very important,Important,Very important,Unimportant,Important,Important,Very important,Unimportant,Unimportant,Unimportant,Unimportant,Yes,Good,,Important,Important,Important,Slightly important,Not important,Slightly important,Important,Slightly important,Slightly important,Important,Slightly important,Important,Slightly important,Very important,Important,Parks and Recreation brochure;Community education catalog;Friends and neighbors;E-mail bulletins,,North Dale,Household with children under 18,55117,1
08/17/2016 03:13:00 PM,A few times a month,A few times a year,A few times a week,I/we don't use this,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,Good,I/we don't use this,Good,Good,Good,Good,I/we don't use this,I/we don't use this,Excellent,Good,Good,Good,No opinion,No opinion,Priority,No opinion,Priority,No opinion,No opinion,Priority,Priority,Priority,Highest priority,Priority,Priority,Priority,Priority,Highest priority,Priority,Highest priority,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,Very Satisfied,,Important,Not sure,Very important,Important,Important,Not sure,Unimportant,Unimportant,Important,Not sure,Not sure,Important,Not sure,Yes,Good,The programs are not offered at convenient times.,Important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Parks and Recreation website;Community education catalog;E-mail bulletins,,"Edgcumbe Rec, Hidden Falls, Highland Park, Maddox Park, Como Park, Sylvan Park, Both Summit Parks, Linwood Rec. ",Household with children over 18,55105,1
08/17/2016 03:13:00 PM,A few times a year,A few times a month,A few times a week,Good,I/we don't use this,Good,I/we don't use this,Excellent,Fair,I/we don't use this,I/we don't use this,I/we don't use this,Good,Good,Fair,Good,Good,Good,I/we don't use this,Good,Good,Excellent,Good,Low priority,Low priority,Priority,Not a priority,Highest priority,Low priority,Not a priority,No opinion,No opinion,Priority,Highest priority,Highest priority,Priority,Priority,Highest priority,Highest priority,No opinion,Highest priority,Satisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Dissatisfied,Satisfied,Very satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,Unimportant,Unimportant,Very important,Very important,Very important,Very unimportant,Important,Very important,Very important,Unimportant,Unimportant,Unimportant,Unimportant,Yes,Good,,Very important,Very important,Slightly important,Not important,Not important,Not important,Important,Not important,Not important,Not important,Slightly important,Slightly important,Slightly important,Slightly important,Very important,Parks and Recreation brochure;Parks and Recreation website;Flyers at park facilities,Mote adult  fitness classes offer at more rec centers and at better times for working parents  (early in the morning or after supper time ),Rice Street  and North Dale ,Household with children under 18,55117,1
08/17/2016 03:14:00 PM,A few times a year,A few times a year,I/we don't use this,Fair,Good,I/we don't use this,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Good,I/we don't use this,I/we don't use this,Good,I/we don't use this,I/we don't use this,Good,Good,I/we don't use this,Highest priority,Priority,No opinion,No opinion,Priority,No opinion,No opinion,No opinion,No opinion,No opinion,Highest priority,Priority,Low priority,Low priority,Priority,Highest priority,No opinion,No opinion,Dissatisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,I/we don't use this,,Important,Very important,Very important,Very important,Important,Very unimportant,Not sure,Not sure,Important,Unimportant,Important,Not sure,Not sure,Yes,Excellent,,Slightly important,Not important,Important,Not important,Not important,Important,Important,Not important,Not important,Not important,Important,Slightly important,Not important,Very important,Very important,Parks and Recreation brochure;Parks and Recreation website;Parks and Recreation staff;Community education catalog;Friends and neighbors;School flyers/newsletters,,HAZEL PARK OR BATTLE CREEK,Household with children under 18,55119,1
08/17/2016 03:27:00 PM,A few times a week,I/we don't use this,A few times a week,I/we don't use this,I/we don't use this,Fair,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Good,I/we don't use this,I/we don't use this,Fair,Good,Good,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Good,I/we don't use this,Good,Not a priority,Priority,Low priority,Low priority,Priority,Low priority,Low priority,Low priority,Low priority,Low priority,Highest priority,Low priority,Priority,Low priority,Priority,Highest priority,No opinion,Priority,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,Are we culturally relevant?,Unimportant,Important,Important,Not sure,Not sure,Very unimportant,Important,Unimportant,Very important,Not sure,Important,Not sure,Very unimportant,No,I/we don't participate,I find it difficult to learn about these programs.,Important,Slightly important,Not important,Not important,Not important,Important,Not important,Not important,Important,Not important,Not important,Very important,Not important,Slightly important,Very important,Being onsite,,,Household without children,55106,1
08/17/2016 03:40:00 PM,A few times a year,A few times a month,A few times a year,Good,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,Good,I/we don't use this,Good,Good,Good,Good,Fair,I/we don't use this,Good,Good,Good,I/we don't use this,Priority,No opinion,Priority,No opinion,Highest priority,No opinion,No opinion,No opinion,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,No opinion,Priority,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Dissatisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,Satisfied,Dissatisfied,I/we don't use this,I/we don't use this,Satisfied,Dissatisfied,I/we don't use this,Splash pads,Important,Important,Important,Important,Important,Not sure,Important,Important,Important,Important,Not sure,Not sure,Not sure,Yes,Good,,Important,Important,Important,Very important,Important,Important,Important,Important,Not important,Not important,Very important,Very important,Very important,Very important,Very important,Parks and Recreation brochure;Parks and Recreation website,Summer youth programs,Linwood,Household with children under 18,55102,1
08/17/2016 03:19:00 PM,A few times a year,A few times a week,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Excellent,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Excellent,Excellent,Excellent,I/we don't use this,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,Priority,No opinion,No opinion,No opinion,No opinion,Priority,Highest priority,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Very satisfied,Very Satisfied,Very Satisfied,Satisfied,Parking space at Como,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Important,Not sure,Important,Not sure,Not sure,Not sure,Not sure,No,I/we don't participate,My/our preference is for unplanned or unstructured activities.,Important,Not important,Important,Not important,Not important,Not important,Not important,Not important,Not important,Important,Not important,Not important,Not important,Not important,Not important,Flyers at park facilities;E-mail bulletins,,"Pioneer Park, Little Canada - Central Park, Roseville, Como Park - music programs","Household without children;Retired, elderly",55117,1
08/17/2016 03:21:00 PM,A few times a year,A few times a month,A few times a month,Good,Good,I/we don't use this,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,Excellent,Good,Good,Good,Good,Excellent,Good,Excellent,Excellent,Good,Good,Highest priority,Priority,No opinion,No opinion,Priority,No opinion,Low priority,Priority,Priority,Priority,Low priority,Low priority,Priority,Priority,Priority,Low priority,Priority,Low priority,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Very satisfied,I/we don't use this,Satisfied,Very Satisfied,Satisfied,Very Satisfied,No.,Important,Important,Very important,Very important,Important,Important,Unimportant,Important,Very important,Unimportant,Important,Unimportant,Unimportant,Yes,Good,Limited opportunities offered for teenagers.,Important,Slightly important,Important,Slightly important,Slightly important,Slightly important,Slightly important,Not important,Not important,Not important,Important,Slightly important,Important,Important,Not important,Flyers at park facilities;Newpaper;School flyers/newsletters;E-mail bulletins,First aid training/CPR certification classes for adults and children.,Linwood Rec Center.,Household with children under 18,55105,1
