Address,Latitude,Longitude,TotalMemberHH
"1452 ASHLAND AVE, ST PAUL, MN, 55104",44.9437064,-93.1614751,2.0
"1452 PORTLAND AVE, ST PAUL, MN, 55104",44.9426476,-93.1615535,2.0
"1453 HAGUE AVE, ST PAUL, MN, 55104",44.9459998,-93.1615535,1.0
"1454 HAGUE AVE, ST PAUL, MN, 55104",44.94559900000001,-93.1615535,2.0
"1454 LAUREL AVE, ST PAUL, MN, 55104",44.9448161,-93.1615339,1.0
"1454 ROBLYN AVE, ST PAUL, MN, 55104",44.9507899,-93.1616017,1.0
"1455 ASHLAND AVE, ST PAUL, MN, 55104",44.944243,-93.16153,3.0
"1455 LAUREL AVE, ST PAUL, MN, 55104",44.9452346,-93.1615535,2.0
"1455 PORTLAND AVE, ST PAUL, MN, 55104",44.9431213,-93.1615535,2.0
"1456 PORTLAND AVE, ST PAUL, MN, 55104",44.942643200000006,-93.1617104,1.0
"1457 ASHLAND AVE, ST PAUL, MN, 55104",44.944242,-93.161686,2.0
"1457 LAUREL AVE, ST PAUL, MN, 55104",44.9452303,-93.1617104,2.0
"1457 PORTLAND AVE, ST PAUL, MN, 55104",44.9431357,-93.1616908,2.0
"1458 ASHLAND AVE, ST PAUL, MN, 55104",44.94371870000001,-93.1616908,3.0
"1458 HAGUE AVE, ST PAUL, MN, 55104",44.9456134,-93.1616908,2.0
"1459 SUMMIT AVE, ST PAUL, MN, 55105",44.9419155,-93.1616712,2.0
"146 ARCH ST E, ST PAUL, MN, 55130",44.9608075,-93.09463540000002,2.0
"146 FARRINGTON ST, ST PAUL, MN, 55102",44.94578,-93.113063,2.0
"146 MACKUBIN ST, ST PAUL, MN, 55102",44.9458217,-93.1210718,3.0
"1460 ASHLAND AVE, ST PAUL, MN, 55104",44.94372449999999,-93.1621417,2.0
"1460 HAGUE AVE, ST PAUL, MN, 55104",44.9455838,-93.1621025,2.0
"1461 IGLEHART AVE, ST PAUL, MN, 55104",44.94960820000001,-93.1621613,3.0
"1461 LAUREL AVE, ST PAUL, MN, 55104",44.9452195,-93.1621025,1.0
"1462 CARROLL AVE, ST PAUL, MN, 55104",44.95006420000001,-93.1621417,3.0
"1462 IGLEHART AVE, ST PAUL, MN, 55104",44.949171,-93.1621613,1.0
"1463 ASHLAND AVE, ST PAUL, MN, 55104",44.94421579999999,-93.1621613,2.0
"1463 CARROLL AVE, ST PAUL, MN, 55104",44.9505378,-93.1621417,1.0
"1463 HAGUE AVE, ST PAUL, MN, 55104",44.94602,-93.1621417,2.0
"1463 PORTLAND AVE, ST PAUL, MN, 55104",44.9431227,-93.1621613,2.0
"1464 LAUREL AVE, ST PAUL, MN, 55104",44.9447988,-93.1621613,2.0
"1465 LAUREL AVE, ST PAUL, MN, 55104",44.9452151,-93.1622593,2.0
"1465 SUMMIT AVE, ST PAUL, MN, 55105",44.94190039999999,-93.16222009999998,1.0
"1466 ASHLAND AVE, ST PAUL, MN, 55104",44.94370139999999,-93.1623181,2.0
"1466 HAGUE AVE, ST PAUL, MN, 55104",44.9456159,-93.1622593,2.0
"1467 ASHLAND AVE, ST PAUL, MN, 55104",44.9442292,-93.1623377,1.0
"1467 CARROLL AVE, ST PAUL, MN, 55104",44.9505698,-93.16225949999999,2.0
"1467 HAGUE AVE, ST PAUL, MN, 55104",44.9460156,-93.1622985,4.0
"1468 CARROLL AVE, ST PAUL, MN, 55104",44.95004110000001,-93.1623181,2.0
"1468 LAUREL AVE, ST PAUL, MN, 55104",44.9447757,-93.1623377,2.0
"1469 CARROLL AVE, ST PAUL, MN, 55104",44.9505511,-93.1623181,2.0
"147 ARCH ST E, ST PAUL, MN, 55130",44.9611555,-93.0947953,9.0
"147 ARUNDEL ST, ST PAUL, MN, 55102",44.9456114,-93.11906009999998,1.0
"147 MILTON ST N, ST PAUL, MN, 55104",44.946031700000006,-93.13920859999999,4.0
"147 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9593347,-93.0941821,2.0
"147 NINA ST, ST PAUL, MN, 55102",44.94575089999999,-93.11228,1.0
"147 VIRGINIA ST, ST PAUL, MN, 55102",44.9458883,-93.1147506,5.0
"1470 CONCORDIA AVE, ST PAUL, MN, 55104",44.95104129999999,-93.162377,1.0
"1470 HAGUE AVE, ST PAUL, MN, 55104",44.9455752,-93.1624162,1.0
"1471 ASHLAND AVE, ST PAUL, MN, 55104",44.9442779,-93.1625534,2.0
"1471 CARROLL AVE, ST PAUL, MN, 55104",44.95052800000001,-93.1624946,1.0
"1471 HAGUE AVE, ST PAUL, MN, 55104",44.9459749,-93.1624554,2.0
"1471 IGLEHART AVE, ST PAUL, MN, 55104",44.949599600000006,-93.162475,2.0
"1471 MARSHALL AVE, ST PAUL, MN, 55104",44.94874179999999,-93.1625338,1.0
"1471 PORTLAND AVE, ST PAUL, MN, 55104",44.9431339,-93.1624162,3.0
"1472 ASHLAND AVE, ST PAUL, MN, 55104",44.9437158,-93.1624554,2.0
"1472 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510381,-93.1624946,2.0
"1472 IGLEHART AVE, ST PAUL, MN, 55104",44.9491436,-93.1624946,2.0
"1472 SELBY AVE, ST PAUL, MN, 55104",44.9463724,-93.162573,1.0
"1473 SUMMIT AVE, ST PAUL, MN, 55105",44.9418939,-93.1624554,2.0
"1474 HAGUE AVE, ST PAUL, MN, 55104",44.9456062,-93.1626122,2.0
"1475 HAGUE AVE, ST PAUL, MN, 55104",44.9460081,-93.162573,1.0
"1475 LAUREL AVE, ST PAUL, MN, 55104",44.9452065,-93.162573,2.0
"1476 ASHLAND AVE, ST PAUL, MN, 55104",44.9437468,-93.1626514,1.0
"1476 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510338,-93.1626514,1.0
"1476 IGLEHART AVE, ST PAUL, MN, 55104",44.94917570000001,-93.1626514,1.0
"1476 LAUREL AVE, ST PAUL, MN, 55104",44.9448035,-93.1626514,2.0
"1476 SELBY AVE, ST PAUL, MN, 55104",44.946305,-93.162717,2.0
"1477 ASHLAND AVE, ST PAUL, MN, 55104",44.9442194,-93.16269059999999,1.0
"1477 CARROLL AVE, ST PAUL, MN, 55104",44.95052370000001,-93.1626514,3.0
"1477 IGLEHART AVE, ST PAUL, MN, 55104",44.9496129,-93.1626514,3.0
"1478 CARROLL AVE, ST PAUL, MN, 55104",44.950023,-93.162555,1.0
"1479 CARROLL AVE, ST PAUL, MN, 55104",44.9504829,-93.1628083,2.0
"1479 HAGUE AVE, ST PAUL, MN, 55104",44.9460037,-93.16272990000002,2.0
"1479 IGLEHART AVE, ST PAUL, MN, 55104",44.949637,-93.162786,2.0
"1479 LAUREL AVE, ST PAUL, MN, 55104",44.9452021,-93.16272990000002,2.0
"1479 MARSHALL AVE, ST PAUL, MN, 55104",44.9487342,-93.1628083,2.0
"1479 PORTLAND AVE, ST PAUL, MN, 55104",44.9431804,-93.1627102,8.0
"148 CHARLES AVE, ST PAUL, MN, 55103",44.9574531,-93.106494,1.0
"148 FARRINGTON ST, ST PAUL, MN, 55102",44.945841,-93.11305000000002,1.0
"148 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9589028,-93.0943684,1.0
"148 NINA ST, ST PAUL, MN, 55102",44.94583850000001,-93.1115858,3.0
"1480 ASHLAND AVE, ST PAUL, MN, 55104",44.943706,-93.1628083,3.0
"1480 CARROLL AVE, ST PAUL, MN, 55104",44.950022,-93.162787,2.0
"1480 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510294,-93.1628083,2.0
"1480 LAUREL AVE, ST PAUL, MN, 55104",44.9447981,-93.1628475,1.0
"1481 ASHLAND AVE, ST PAUL, MN, 55104",44.9441963,-93.1628671,2.0
"1481 SUMMIT AVE, ST PAUL, MN, 55105",44.94194150000001,-93.1627102,4.0
"1482 HAGUE AVE, ST PAUL, MN, 55104",44.94556220000001,-93.16288670000002,2.0
"1482 IGLEHART AVE, ST PAUL, MN, 55104",44.9491714,-93.1628083,1.0
"1483 HAGUE AVE, ST PAUL, MN, 55104",44.946026,-93.1628659,1.0
"1483 LAUREL AVE, ST PAUL, MN, 55104",44.9451978,-93.16288670000002,1.0
"1484 ASHLAND AVE, ST PAUL, MN, 55104",44.9436819,-93.1630239,3.0
"1484 IGLEHART AVE, ST PAUL, MN, 55104",44.949167,-93.1629651,2.0
"1484 SELBY AVE, ST PAUL, MN, 55104",44.9463803,-93.1629455,2.0
"1485 CARROLL AVE, ST PAUL, MN, 55104",44.950515,-93.1629651,1.0
"1485 PORTLAND AVE, ST PAUL, MN, 55104",44.9431739,-93.1629455,6.0
"1486 CARROLL AVE, ST PAUL, MN, 55104",44.9500238,-93.1629455,1.0
"1486 HAGUE AVE, ST PAUL, MN, 55104",44.9455766,-93.1630239,3.0
"1486 IGLEHART AVE, ST PAUL, MN, 55104",44.9491627,-93.163122,2.0
"1486 LAUREL AVE, ST PAUL, MN, 55104",44.9447948,-93.1629651,2.0
"1487 ASHLAND AVE, ST PAUL, MN, 55104",44.94421079999999,-93.1630043,3.0
"1487 HAGUE AVE, ST PAUL, MN, 55104",44.9459951,-93.1630435,2.0
"1487 IGLEHART AVE, ST PAUL, MN, 55104",44.9495635,-93.163122,2.0
"1487 LAUREL AVE, ST PAUL, MN, 55104",44.9451935,-93.1630435,3.0
"1487 SELBY AVE, ST PAUL, MN, 55104",44.9468331,-93.1630435,3.0
"1487 SUMMIT AVE, ST PAUL, MN, 55105",44.9419152,-93.1630043,2.0
"1488 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510583,-93.1630828,1.0
"1489 SUMMIT AVE, ST PAUL, MN, 55105",44.9419285,-93.16318079999999,2.0
"149 ARCH ST E, ST PAUL, MN, 55130",44.9611588,-93.0946336,2.0
"149 LEXINGTON PKWY N, ST PAUL, MN, 55104",44.9459965,-93.1471262,2.0
"149 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9592848,-93.0941435,4.0
"149 VIRGINIA ST, ST PAUL, MN, 55102",44.9459223,-93.1150309,6.0
"1490 ASHLAND AVE, ST PAUL, MN, 55104",44.94369520000001,-93.1632004,4.0
"1490 CARROLL AVE, ST PAUL, MN, 55104",44.95007460000001,-93.1630828,1.0
"1490 HAGUE AVE, ST PAUL, MN, 55104",44.94558989999999,-93.1632004,1.0
"1490 IGLEHART AVE, ST PAUL, MN, 55104",44.9491584,-93.1632788,1.0
"1490 LAUREL AVE, ST PAUL, MN, 55104",44.9447894,-93.1631612,1.0
"1490 SELBY AVE, ST PAUL, MN, 55104",44.9463738,-93.16318079999999,1.0
"1491 ASHLAND AVE, ST PAUL, MN, 55104",44.9442064,-93.1631612,1.0
"1491 CARROLL AVE, ST PAUL, MN, 55104",44.9505107,-93.163122,2.0
"1491 IGLEHART AVE, ST PAUL, MN, 55104",44.9495779,-93.1632592,2.0
"1491 LAUREL AVE, ST PAUL, MN, 55104",44.9452079,-93.16318079999999,1.0
"1491 PORTLAND AVE, ST PAUL, MN, 55104",44.9431652,-93.1632592,22.0
"1491 SELBY AVE, ST PAUL, MN, 55104",44.94682870000001,-93.1632004,3.0
"1492 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510352,-93.1632592,3.0
"1492 HAGUE AVE, ST PAUL, MN, 55104",44.9455856,-93.1633572,3.0
"1492 IGLEHART AVE, ST PAUL, MN, 55104",44.9491364,-93.16341609999999,1.0
"1492 PORTLAND AVE, ST PAUL, MN, 55104",44.9427258,-93.16333759999999,4.0
"1493 ASHLAND AVE, ST PAUL, MN, 55104",44.9442021,-93.163318,2.0
"1493 CARROLL AVE, ST PAUL, MN, 55104",44.95050639999999,-93.1632788,2.0
"1494 CARROLL AVE, ST PAUL, MN, 55104",44.9500328,-93.1632788,1.0
"1494 LAUREL AVE, ST PAUL, MN, 55104",44.9447862,-93.1632788,2.0
"1494 SELBY AVE, ST PAUL, MN, 55104",44.9463872,-93.1633572,4.0
"1495 CARROLL AVE, ST PAUL, MN, 55104",44.950502,-93.1634357,1.0
"1495 HAGUE AVE, ST PAUL, MN, 55104",44.9459864,-93.1633572,3.0
"1495 IGLEHART AVE, ST PAUL, MN, 55104",44.9495736,-93.16341609999999,3.0
"1495 LAUREL AVE, ST PAUL, MN, 55104",44.94522120000001,-93.1633572,2.0
"1496 ASHLAND AVE, ST PAUL, MN, 55104",44.9437439,-93.16341609999999,2.0
"1496 LAUREL AVE, ST PAUL, MN, 55104",44.9447465,-93.16339649999999,2.0
"1498 HAGUE AVE, ST PAUL, MN, 55104",44.94558129999999,-93.1635141,1.0
"1498 IGLEHART AVE, ST PAUL, MN, 55104",44.94914970000001,-93.16359250000001,2.0
"1498 SELBY AVE, ST PAUL, MN, 55104",44.946333,-93.163486,1.0
"1499 ASHLAND AVE, ST PAUL, MN, 55104",44.9441967,-93.1635141,4.0
"1499 HAGUE AVE, ST PAUL, MN, 55104",44.94598209999999,-93.1635141,2.0
"1499 IGLEHART AVE, ST PAUL, MN, 55104",44.949569200000006,-93.1635729,2.0
"1499 LAUREL AVE, ST PAUL, MN, 55104",44.9451805,-93.1635141,2.0
"1499 PORTLAND AVE, ST PAUL, MN, 55104",44.9431378,-93.16359250000001,1.0
"1499 SELBY AVE, ST PAUL, MN, 55104",44.9468201,-93.1635141,1.0
"150 ARCH ST E, ST PAUL, MN, 55130",44.960874,-93.0945259,1.0
"150 FARRINGTON ST, ST PAUL, MN, 55102",44.945899,-93.1130699,1.0
"150 KENT ST, ST PAUL, MN, 55102",44.94587960000001,-93.1234558,1.0
"1500 ASHLAND AVE, ST PAUL, MN, 55104",44.9437208,-93.16359250000001,2.0
"1500 CARROLL AVE, ST PAUL, MN, 55104",44.95006160000001,-93.16355329999999,2.0
"1500 CONCORDIA AVE, ST PAUL, MN, 55104",44.95102650000001,-93.1635729,2.0
"1500 LAUREL AVE, ST PAUL, MN, 55104",44.9447775,-93.16359250000001,2.0
"1500 MARSHALL AVE, ST PAUL, MN, 55104",44.9482288,-93.1632984,3.0
"1500 PORTLAND AVE, ST PAUL, MN, 55104",44.9427159,-93.1637285,5.0
"1501 CARROLL AVE, ST PAUL, MN, 55104",44.95055199999999,-93.163637,1.0
"1501 SUMMIT AVE, ST PAUL, MN, 55105",44.9419862,-93.1637298,1.0
"1502 HAGUE AVE, ST PAUL, MN, 55104",44.9455771,-93.163671,1.0
"1502 SELBY AVE, ST PAUL, MN, 55104",44.94637849999999,-93.1636709,3.0
"1503 ASHLAND AVE, ST PAUL, MN, 55104",44.94419129999999,-93.1637102,2.0
"1503 HAGUE AVE, ST PAUL, MN, 55104",44.9459965,-93.1636513,2.0
"1503 IGLEHART AVE, ST PAUL, MN, 55104",44.9495836,-93.1637102,1.0
"1503 LAUREL AVE, ST PAUL, MN, 55104",44.9452126,-93.1636709,2.0
"1503 PORTLAND AVE, ST PAUL, MN, 55104",44.94313349999999,-93.1637494,2.0
"1503 SELBY AVE, ST PAUL, MN, 55104",44.94681569999999,-93.1636709,1.0
"1504 ASHLAND AVE, ST PAUL, MN, 55104",44.94371650000001,-93.1637494,1.0
"1504 SELBY AVE, ST PAUL, MN, 55104",44.94641170000001,-93.1637886,1.0
"1506 CARROLL AVE, ST PAUL, MN, 55104",44.9500573,-93.1637102,1.0
"1506 HAGUE AVE, ST PAUL, MN, 55104",44.9455721,-93.1638272,2.0
"1506 IGLEHART AVE, ST PAUL, MN, 55104",44.949141,-93.1639062,4.0
"1506 LAUREL AVE, ST PAUL, MN, 55104",44.9447356,-93.1637886,4.0
"1507 HAGUE AVE, ST PAUL, MN, 55104",44.94599210000001,-93.1638082,2.0
"1507 IGLEHART AVE, ST PAUL, MN, 55104",44.9495793,-93.163867,1.0
"1507 PORTLAND AVE, ST PAUL, MN, 55104",44.9431281,-93.1639454,2.0
"1507 SUMMIT AVE, ST PAUL, MN, 55105",44.941962,-93.1639454,2.0
"1508 ASHLAND AVE, ST PAUL, MN, 55104",44.9437475,-93.1639454,2.0
"1508 CONCORDIA AVE, ST PAUL, MN, 55104",44.951073,-93.163867,2.0
"1508 SELBY AVE, ST PAUL, MN, 55104",44.9463681,-93.1639827,1.0
"1509 ASHLAND AVE, ST PAUL, MN, 55104",44.9443139,-93.1638866,5.0
"1509 CARROLL AVE, ST PAUL, MN, 55104",44.95048900000001,-93.1639062,2.0
"1509 LAUREL AVE, ST PAUL, MN, 55104",44.9452389,-93.163892,1.0
"1509 SUMMIT AVE, ST PAUL, MN, 55105",44.9420144,-93.1640286,4.0
"151 ARCH ST E, ST PAUL, MN, 55130",44.961178,-93.0946154,1.0
"151 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9592856,-93.094107,1.0
"151 WESTERN AVE N, ST PAUL, MN, 55102",44.9459706,-93.1167761,14.0
"1510 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510698,-93.16398459999999,1.0
"1510 HAGUE AVE, ST PAUL, MN, 55104",44.9456235,-93.163965,3.0
"1510 LAUREL AVE, ST PAUL, MN, 55104",44.9448042,-93.1639454,1.0
"1511 HAGUE AVE, ST PAUL, MN, 55104",44.945969100000006,-93.16398459999999,2.0
"1511 IGLEHART AVE, ST PAUL, MN, 55104",44.9496269,-93.1641219,2.0
"1511 LAUREL AVE, ST PAUL, MN, 55104",44.94518619999999,-93.163965,4.0
"1511 PORTLAND AVE, ST PAUL, MN, 55104",44.94314139999999,-93.1641219,2.0
"1512 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510572,-93.1641121,2.0
"1514 ASHLAND AVE, ST PAUL, MN, 55104",44.9437244,-93.1641219,3.0
"1514 CARROLL AVE, ST PAUL, MN, 55104",44.9500464,-93.1641023,3.0
"1514 IGLEHART AVE, ST PAUL, MN, 55104",44.94918970000001,-93.1641219,1.0
"1514 LAUREL AVE, ST PAUL, MN, 55104",44.9447998,-93.1641023,1.0
"1514 PORTLAND AVE, ST PAUL, MN, 55104",44.9427207,-93.1641807,5.0
"1515 HAGUE AVE, ST PAUL, MN, 55104",44.9460022,-93.1641023,2.0
"1515 IGLEHART AVE, ST PAUL, MN, 55104",44.9495685,-93.1642591,1.0
"1515 LAUREL AVE, ST PAUL, MN, 55104",44.9452006,-93.1641023,2.0
"1515 SELBY AVE, ST PAUL, MN, 55104",44.9467829,-93.1642003,4.0
"1515 SUMMIT AVE, ST PAUL, MN, 55105",44.941971,-93.1642787,3.0
"1516 ASHLAND AVE, ST PAUL, MN, 55104",44.9437201,-93.1642787,7.0
"1516 HAGUE AVE, ST PAUL, MN, 55104",44.9455607,-93.1642591,1.0
"1516 IGLEHART AVE, ST PAUL, MN, 55104",44.9491677,-93.1642591,2.0
"1517 ASHLAND AVE, ST PAUL, MN, 55104",44.9442324,-93.1642003,2.0
"1517 LAUREL AVE, ST PAUL, MN, 55104",44.94523270000001,-93.1642591,1.0
"1517 PORTLAND AVE, ST PAUL, MN, 55104",44.9431371,-93.1642787,3.0
"1518 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510611,-93.1642983,1.0
"1518 SELBY AVE, ST PAUL, MN, 55104",44.9463983,-93.1642636,2.0
"1519 HAGUE AVE, ST PAUL, MN, 55104",44.9459615,-93.1642591,2.0
"1519 MARSHALL AVE, ST PAUL, MN, 55104",44.9487262,-93.164416,1.0
"152 CHARLES AVE, ST PAUL, MN, 55103",44.957336,-93.106585,1.0
"152 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9588929,-93.09402879999999,2.0
"1520 CARROLL AVE, ST PAUL, MN, 55104",44.95004210000001,-93.1642591,1.0
"1520 DAYTON AVE, ST PAUL, MN, 55104",44.9471894,-93.1646513,2.0
"1521 CARROLL AVE, ST PAUL, MN, 55104",44.9504793,-93.1642591,2.0
"1521 HAGUE AVE, ST PAUL, MN, 55104",44.9459683,-93.1646709,1.0
"1521 IGLEHART AVE, ST PAUL, MN, 55104",44.9496006,-93.164416,3.0
"1522 ASHLAND AVE, ST PAUL, MN, 55104",44.9437092,-93.1646709,8.0
"1522 CARROLL AVE, ST PAUL, MN, 55104",44.9499952,-93.16433719999999,3.0
"1522 HAGUE AVE, ST PAUL, MN, 55104",44.9455487,-93.1646905,3.0
"1522 PORTLAND AVE, ST PAUL, MN, 55104",44.9425369,-93.16490379999999,34.0
"1523 ASHLAND AVE, ST PAUL, MN, 55104",44.9442359,-93.1647297,3.0
"1523 CARROLL AVE, ST PAUL, MN, 55104",44.9504926,-93.16443559999999,4.0
"1523 IGLEHART AVE, ST PAUL, MN, 55104",44.9495598,-93.1645728,2.0
"1523 LAUREL AVE, ST PAUL, MN, 55104",44.9452197,-93.1647297,2.0
"1524 CARROLL AVE, ST PAUL, MN, 55104",44.9500378,-93.164416,3.0
"1524 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510171,-93.1645728,1.0
"1524 IGLEHART AVE, ST PAUL, MN, 55104",44.949114,-93.16456300000002,1.0
"1524 PORTLAND AVE, ST PAUL, MN, 55104",44.9428099,-93.1649311,24.0
"1525 CARROLL AVE, ST PAUL, MN, 55104",44.95050699999999,-93.1645728,1.0
"1525 HAGUE AVE, ST PAUL, MN, 55104",44.945964,-93.1648277,3.0
"1525 MARSHALL AVE, ST PAUL, MN, 55104",44.94873949999999,-93.16459240000002,1.0
"1525 SUMMIT AVE, ST PAUL, MN, 55105",44.9419559,-93.1648277,1.0
"1527 SELBY AVE, ST PAUL, MN, 55104",44.9468384,-93.1648277,3.0
"1528 CARROLL AVE, ST PAUL, MN, 55104",44.9500511,-93.16459240000002,2.0
"1528 IGLEHART AVE, ST PAUL, MN, 55104",44.9490995,-93.1647493,1.0
"1528 LAUREL AVE, ST PAUL, MN, 55104",44.94479370000001,-93.1649846,4.0
"1529 HAGUE AVE, ST PAUL, MN, 55104",44.9459784,-93.164965,2.0
"1529 IGLEHART AVE, ST PAUL, MN, 55104",44.9495919,-93.1647297,1.0
"1529 LAUREL AVE, ST PAUL, MN, 55104",44.9452154,-93.1648865,2.0
"153 ARCH ST E, ST PAUL, MN, 55130",44.9612657,-93.0945273,6.0
"153 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9592864,-93.0940706,2.0
"153 WESTERN AVE N, ST PAUL, MN, 55102",44.9459908,-93.1164947,8.0
"1530 ASHLAND AVE, ST PAUL, MN, 55104",44.9437006,-93.1649846,2.0
"1530 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510128,-93.1647297,6.0
"1530 HAGUE AVE, ST PAUL, MN, 55104",44.94552460000001,-93.1649061,1.0
"1530 SELBY AVE, ST PAUL, MN, 55104",44.9463792,-93.164965,1.0
"1531 ASHLAND AVE, ST PAUL, MN, 55104",44.9442294,-93.164965,3.0
"1531 PORTLAND AVE, ST PAUL, MN, 55104",44.9431727,-93.164965,5.0
"1531 SUMMIT AVE, ST PAUL, MN, 55105",44.9420024,-93.1651218,2.0
"1532 CARROLL AVE, ST PAUL, MN, 55104",44.9500468,-93.1647493,1.0
"1532 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510084,-93.1648865,1.0
"1532 IGLEHART AVE, ST PAUL, MN, 55104",44.949168,-93.1649061,2.0
"1533 IGLEHART AVE, ST PAUL, MN, 55104",44.9495865,-93.1649257,1.0
"1534 CARROLL AVE, ST PAUL, MN, 55104",44.9500248,-93.1648865,1.0
"1534 LAUREL AVE, ST PAUL, MN, 55104",44.9447893,-93.1651414,2.0
"1534 SELBY AVE, ST PAUL, MN, 55104",44.9463748,-93.1651218,2.0
"1535 IGLEHART AVE, ST PAUL, MN, 55104",44.9495468,-93.1650434,1.0
"1535 LAUREL AVE, ST PAUL, MN, 55104",44.9452453,-93.1651218,1.0
"1536 CONCORDIA AVE, ST PAUL, MN, 55104",44.95104050000001,-93.1650434,1.0
"1536 IGLEHART AVE, ST PAUL, MN, 55104",44.949146,-93.1650434,1.0
"1537 HAGUE AVE, ST PAUL, MN, 55104",44.9459741,-93.1651218,1.0
"1538 HAGUE AVE, ST PAUL, MN, 55104",44.94551370000001,-93.1652983,4.0
"1538 SELBY AVE, ST PAUL, MN, 55104",44.9463705,-93.16527870000002,6.0
"1539 CARROLL AVE, ST PAUL, MN, 55104",44.950494,-93.1650434,2.0
"1539 PORTLAND AVE, ST PAUL, MN, 55104",44.9431818,-93.1652983,9.0
"154 ARCH ST E, ST PAUL, MN, 55130",44.960891,-93.09449029999999,1.0
"154 CHARLES AVE, ST PAUL, MN, 55103",44.9574102,-93.106729,2.0
"154 LEXINGTON PKWY N, ST PAUL, MN, 55104",44.9460953,-93.1461854,2.0
"154 NINA ST, ST PAUL, MN, 55102",44.94598320000001,-93.111625,2.0
"1540 ASHLAND AVE, ST PAUL, MN, 55104",44.9436212,-93.1652198,19.0
"1540 CONCORDIA AVE, ST PAUL, MN, 55104",44.950956,-93.165145,1.0
"1540 IGLEHART AVE, ST PAUL, MN, 55104",44.94911,-93.165142,1.0
"1540 LAUREL AVE, ST PAUL, MN, 55104",44.9447828,-93.1653767,2.0
"1541 ASHLAND AVE, ST PAUL, MN, 55104",44.9442749,-93.1652983,6.0
"1541 CARROLL AVE, ST PAUL, MN, 55104",44.9504908,-93.165161,2.0
"1541 LAUREL AVE, ST PAUL, MN, 55104",44.9452399,-93.1653179,2.0
"1542 CARROLL AVE, ST PAUL, MN, 55104",44.95001720000001,-93.165161,2.0
"1542 PORTLAND AVE, ST PAUL, MN, 55104",44.94268599999999,-93.1654355,2.0
"1543 CARROLL AVE, ST PAUL, MN, 55104",44.9504706,-93.165563,1.0
"1543 HAGUE AVE, ST PAUL, MN, 55104",44.9459654,-93.1654355,1.0
"1543 IGLEHART AVE, ST PAUL, MN, 55104",44.949532700000006,-93.1655532,2.0
"1543 PORTLAND AVE, ST PAUL, MN, 55104",44.94336999999999,-93.165543,2.0
"1543 SUMMIT AVE, ST PAUL, MN, 55105",44.9419562,-93.1654747,3.0
"1544 CARROLL AVE, ST PAUL, MN, 55104",44.9500428,-93.1655532,1.0
"1544 PORTLAND AVE, ST PAUL, MN, 55104",44.942632,-93.165555,3.0
"1544 SELBY AVE, ST PAUL, MN, 55104",44.9463662,-93.1654355,1.0
"1545 ASHLAND AVE, ST PAUL, MN, 55104",44.9442684,-93.16553359999999,1.0
"1545 LAUREL AVE, ST PAUL, MN, 55104",44.945238,-93.165516,1.0
"1546 HAGUE AVE, ST PAUL, MN, 55104",44.9455179,-93.1655328,1.0
"1546 LAUREL AVE, ST PAUL, MN, 55104",44.9447944,-93.165594,2.0
"1546 SELBY AVE, ST PAUL, MN, 55104",44.9463618,-93.1655924,4.0
"10 COMO AVE, ST PAUL, MN, 55103",44.95878279999999,-93.09999499999999,2.0
"10 SYCAMORE ST W, ST PAUL, MN, 55117",44.9645514,-93.0994505,5.0
"100 LEXINGTON PKWY N, ST PAUL, MN, 55104",44.94438270000001,-93.1461854,2.0
"100 LYTON PL, ST PAUL, MN, 55117",44.9654971,-93.1044044,3.0
"100 MILTON ST N, ST PAUL, MN, 55104",44.94437629999999,-93.1387873,2.0
"1000 CARROLL AVE, ST PAUL, MN, 55104",44.950057,-93.142578,1.0
"1000 CHARLES AVE, ST PAUL, MN, 55104",44.9573443,-93.14251159999999,2.0
"1000 CONCORDIA AVE, ST PAUL, MN, 55104",44.9511492,-93.1425202,5.0
"1000 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.96375620000001,-93.1425079,1.0
"1000 FULLER AVE, ST PAUL, MN, 55104",44.9537381,-93.1425009,1.0
"1000 HUBBARD AVE, ST PAUL, MN, 55104",44.9655051,-93.1425033,1.0
"1000 IGLEHART AVE, ST PAUL, MN, 55104",44.94921950000001,-93.1425401,1.0
"1000 LAUREL AVE, ST PAUL, MN, 55104",44.94477759999999,-93.1424225,2.0
"1000 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9628085,-93.1425218,1.0
"1000 PORTLAND AVE, ST PAUL, MN, 55104",44.9426465,-93.1424029,3.0
